uid,ID,Results_of_analysis,Bird_species_FR,CD_nom,Bird_species_LAT,Bird_family_latin,Code_INSEE_municipality,Obs_date,Zone_of_enhanced_surveillance_ZRP,Name_ZRP,Nb_birds_lab_pools,X_Municipality_centroid_Lambert93,Y_Municipality_centroid_Lambert93
1354,57_20211125_B,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,57463,14/09/2021,Yes,VALLEE_DE_LA_MOSELLE,1,934168,6894684
3765,40_20220318_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,40155,02/03/2022,No,NA,1,361920,6324079
3766,08_20220321_A,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,8196,19/01/2022,No,NA,1,801639,6951407
3767,22_20220413_B,negative,Tourterelle_turque,3431,Columba_decaocto,Columbidae,22273,06/02/2022,No,NA,1,293590,6842945
913,01_20170212_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1235,12/02/2017,Yes,LA_DOMBES,2,860668,6552955
914,01_20170212_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1235,12/02/2017,Yes,LA_DOMBES,2,860668,6552955
915,01_20170212_C,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1443,12/02/2017,Yes,LA_DOMBES,2,858594,6545037
916,01_20170213_A,negative,Cygne_tubercule,2708,Anas_olor,Anatidae,1299,13/02/2017,Yes,LA_DOMBES,1,861138,6549640
917,01_20170214_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1381,14/02/2017,Yes,LA_DOMBES,1,865970,6552954
918,01_20170216_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1443,16/02/2017,Yes,LA_DOMBES,1,858594,6545037
919,01_20170218_A,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1443,18/02/2017,Yes,LA_DOMBES,1,858594,6545037
920,01_20170218_B,HP,Cygne_tubercule,2708,Anas_olor,Anatidae,1235,18/02/2017,Yes,LA_DOMBES,1,860668,6552955
2210,22_20221107_H,HP,Goeland_argente,3302,Larus_argentatus,Laridae,22106,28/07/2022,Yes,BAIE_D_YFFINIAC_DPM_et_barrage,1,278558,6836845
3128,01_20180416_A,negative,Oie_cendree,2743,Anas_anser,Anatidae,1053,05/04/2018,Yes,LA_DOMBES,1,872839,6569849
3129,33_20180124_A,negative,Oie_cendree,2743,Anas_anser,Anatidae,33521,12/12/2017,Yes,LA_GIRONDE,1,382939,6494968
3130,69_20170406_A,HP,Oie_cendree,2743,Anas_anser,Anatidae,69197,21/02/2017,Yes,FLEUVE_ET_VALLEE_DE_LA_SAONE_ET_SEILLE,1,827873,6553205
3131,76_20161212_A,negative,Oie_cendree,2743,Anas_anser,Anatidae,76147,12/12/2016,No,NA,2,581359,6959235
29,38_20230112_A,negative,Aigrette_garzette,2499,Ardea_garzetta,Ardeidae,38544,01/09/2022,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,847538,6493631
818,50_20210131_A,HP,Courlis_cendre,2576,Numenius_arquata,Scolopacidae,50532,22/01/2021,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,366246,6865647
819,80_20220830_A,HP,Courlis_cendre,2576,Numenius_arquata,Scolopacidae,80713,07/06/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
817,50_20221215_B,negative,Coucou_gris,3465,Cuculus_canorus,Cuculidae,50562,23/08/2022,No,NA,1,390940,6952517
811,92_20200826_A,negative,Corneille_noire,4503,Corvus_corone,Corvidae,92050,16/07/2020,No,NA,2,641595,6866976
812,10_20220623_B,negative,Corneille_noire,4503,Corvus_corone,Corvidae,10387,03/05/2022,No,NA,1,780283,6800043
813,54_20220817_A,negative,Corneille_noire,4503,Corvus_corone,Corvidae,54115,13/05/2022,No,NA,2,929734,6851555
814,93_20221014_A,negative,Corneille_noire,4503,Corvus_corone,Corvidae,93047,27/06/2022,No,NA,1,668290,6866668
815,49_20221205_D,negative,Corneille_noire,4503,Corvus_corone,Corvidae,49216,02/09/2022,Yes,BASSES_VALLEES_ANGEVINES,1,446014,6726182
816,60_20230126_A,negative,Corneille_noire,4503,Corvus_corone,Corvidae,60495,27/09/2022,No,NA,4,660706,6937668
820,80_20221019_E,HP,Courlis_corlieu,2571,Numenius_phaeopus,Scolopacidae,80713,30/06/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
821,13_20190710,negative,Cygne_chanteur,2717,Anas_cygnus,Anatidae,13002,03/04/2019,No,NA,1,904314,6254123
822,72_20180124_A,negative,Cygne_chanteur,2717,Anas_cygnus,Anatidae,72381,06/12/2017,No,NA,1,482557,6762828
823,45_20200526_A,negative,Cygne_chanteur,2717,Anas_cygnus,Anatidae,45244,25/01/2020,No,NA,1,661206,6743554
825,75_20170808_B,negative,Cygne_noir,2702,Cygnus_atratus,Anatidae,75102,21/07/2017,No,NA,1,651741,6863328
826,78_20170602_A,negative,Cygne_noir,2702,Cygnus_atratus,Anatidae,78650,02/05/2017,No,NA,1,636235,6866451
824,10_20221125_A,HP,Cygne_chanteur,2717,Anas_cygnus,Anatidae,10123,07/11/2022,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,812467,6804425
2864,64_20220817_B,negative,Milan_royal,2846,Falco_milvus,Accipitridae,64104,17/02/2022,No,NA,1,407437,6218954
2865,25_20220830_A,negative,Milan_royal,2846,Falco_milvus,Accipitridae,25503,14/06/2022,No,NA,1,976173,6697161
2866,08_20220830_B,negative,Milan_royal,2846,Falco_milvus,Accipitridae,8251,14/08/2022,No,NA,2,805101,6962279
2280,80_20221129_E,negative,Goeland_argente,3302,Larus_argentatus,Laridae,80713,23/08/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
2281,29_20221129_Q,negative,Goeland_argente,3302,Larus_argentatus,Laridae,29175,19/08/2022,No,NA,1,194300,6814961
2282,29_20221130_A,negative,Goeland_argente,3302,Larus_argentatus,Laridae,29042,17/08/2022,Yes,RADE_DE_BREST,1,147475,6820760
2867,08_20220830_C,negative,Milan_royal,2846,Falco_milvus,Accipitridae,8030,20/08/2022,No,NA,2,791255,6973976
2868,10_20220928_B,negative,Milan_royal,2846,Falco_milvus,Accipitridae,10145,01/06/2022,No,NA,1,754777,6803686
2490,21_20161208_A,negative,Grebe_castagneux,979,Colymbus_ruficollis,Podicipedidae,21258,08/12/2016,No,NA,1,813641,6755774
2491,25_20170202_A,negative,Grebe_castagneux,979,Colymbus_ruficollis,Podicipedidae,25442,02/02/2017,Yes,FLEUVE_ET_VALLEE_DU_DOUBS_HAUT_DOUBS,3,954479,6643943
2492,45_20161221_A,negative,Grebe_castagneux,979,Colymbus_ruficollis,Podicipedidae,45298,21/12/2016,No,NA,1,614752,6754121
2493,19_20220613_A,negative,Grebe_castagneux,979,Colymbus_ruficollis,Podicipedidae,19255,05/04/2022,No,NA,1,600269,6475236
2494,10_20221115_A,negative,Grebe_castagneux,979,Colymbus_ruficollis,Podicipedidae,10183,08/09/2022,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,817823,6803934
3147,85_20220608_B,HP,Oie_cendree,2743,Anas_anser,Anatidae,85301,24/03/2022,No,NA,1,385795,6643876
3148,59_20220610_A,HP,Oie_cendree,2743,Anas_anser,Anatidae,59606,24/02/2022,No,NA,1,736478,7028449
3151,79_20220816_A,negative,Oie_cendree,2743,Anas_anser,Anatidae,79304,12/05/2022,Yes,MARAIS_POITEVIN_OUEST,1,423380,6582092
3152,80_20221108_B,HP,Oie_cendree,2743,Anas_anser,Anatidae,80713,18/07/2022,Yes,L_AUTHIE_BASSE_VALLEE_ET_MARAIS_ARRIERES,1,598072,7021551
2929,56_20170109_A,negative,Mouette_rieuse,530157,Chroicocephalus_ridibundus,Laridae,56240,09/01/2017,Yes,GOLFE_DU_MORBIHAN_ET_BAIE_PLOUHARNEL,1,267748,6729350
576,35_20221206_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,35165,02/09/2022,No,NA,1,375121,6771476
577,44_20221213_E,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44006,10/09/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,291205,6719289
578,53_20221214_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,53255,06/09/2022,No,NA,2,449761,6783698
579,44_20221214_D,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44069,07/09/2022,Yes,DPM_DE_MESQUER_AU_CROISIC_ET_BAIE_DE_VILAINE,1,293977,6706268
580,41_20221214_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,41152,06/09/2022,Yes,LA_SOLOGNE,1,603221,6716796
581,35_20221214_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,35244,06/09/2022,Yes,NORD_EST_DU_DEPARTEMENT_35,1,367647,6817763
582,62_20221214_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62043,30/05/2022,No,NA,1,624988,7090153
583,62_20221214_i,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62758,06/09/2022,Yes,LES_BASSINS_DE_DECANTATION_DU_PAS_DE_CALAIS,4,604753,7070647
584,86_20221215_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,86268,06/09/2022,No,NA,3,512813,6604755
585,72_20221219_A,HP,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,72168,25/11/2022,No,NA,1,465797,6770550
586,50_20221219_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,50199,16/11/2022,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,370384,6852642
256,53_202221118_B,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,53074,01/08/2022,No,NA,1,425879,6801793
257,15_20221118_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,15187,26/09/2022,No,NA,1,705498,6436785
258,29_20221123_J,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,29284,31/07/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,157760,6769477
259,13_20221123_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,13111,10/11/2022,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,911692,6275733
260,01_20221123_B,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,1093,17/10/2022,Yes,LA_DOMBES,1,850980,6559171
261,29_20221129_R,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,29232,20/08/2022,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,1,171835,6790026
262,29_20221129_S,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,29206,16/08/2022,Yes,DPM_COTES_D_ARMOR_A_Pte_St_MATHIEU,1,170592,6860414
263,56_20221130_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,56165,24/08/2022,No,NA,1,298812,6770516
264,56_20221130_G,HP,Buse_variable,2623,Buteo_buteo,Accipitridae,56069,22/08/2022,No,NA,1,215192,6746368
265,29_20221205_A,negative,Buse_variable,2623,Buteo_buteo,Accipitridae,29024,27/08/2022,No,NA,1,213770,6817400
288,62_20161117_A,HP,Canard_chipeau,1956,Anas_strepera,Anatidae,62548,17/11/2016,Yes,LITTORAL_DU_PAS_DE_CALAIS,2,626560,7095938
289,51_20220131_D,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,51419,08/10/2021,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,3,823556,6830322
290,44_20201206_D,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,44132,26/11/2020,Yes,ESTUAIRE_DE_LA_LOIRE,1,298387,6698201
291,14_20210115_A,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,14298,02/01/2021,Yes,ISTHME_DU_COTENTIN,1,403387,6925255
292,51_20211123_A,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,51419,23/08/2021,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,823556,6830322
293,51_20211125_A,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,51419,25/08/2021,Yes,CHAMPAGNE_HUMIDE_DONT_LAC_DU_DER,1,823556,6830322
294,01_20220121_D,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,1105,12/12/2021,Yes,LA_DOMBES,1,845864,6537826
295,55_20220324_B,HP,Canard_chipeau,1956,Anas_strepera,Anatidae,55245,10/01/2022,Yes,LA_WOEVRE,1,897407,6874382
296,77_20221102_D,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,77279,23/07/2022,Yes,LA_SEINE_FLEUVE_ET_GRAVIERES,1,702304,6809329
297,34_20211123_A1,negative,Canard_chipeau,1956,Anas_strepera,Anatidae,34154,10/08/2021,Yes,ETANGS_MONTPELLIERAINS,1,781908,6278161
298,42_20210405_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,42180,28/02/2021,Yes,PLAINE_DU_FOREZ,1,789263,6499765
299,56_20210418_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,56069,05/03/2021,No,NA,2,215192,6746368
300,07_20210421_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,7131,10/03/2021,No,NA,1,809825,6382866
301,25_20210516_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,25580,06/04/2021,No,NA,1,987868,6714372
302,75_20210524_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,75120,14/04/2021,No,NA,1,655961,6862890
303,91_20210524_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,91228,16/04/2021,No,NA,1,658687,6837012
304,08_20210725_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,8362,03/05/2021,No,NA,1,800256,6935811
305,51_20210726_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,51105,18/05/2021,No,NA,1,780815,6906964
306,57_20210726_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,57463,28/05/2021,Yes,VALLEE_DE_LA_MOSELLE,2,934168,6894684
307,93_20210729_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,93070,30/06/2021,No,NA,2,651243,6867724
308,35_20211104_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,35069,13/07/2021,No,NA,3,364829,6781086
309,01_20170112_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,1211,12/01/2017,Yes,LA_DOMBES,1,870242,6560310
310,01_20170220_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,1053,20/02/2017,Yes,LA_DOMBES,1,872839,6569849
311,01_20170323_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,1053,23/03/2017,Yes,LA_DOMBES,1,872839,6569849
312,01_20170811_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,1428,10/08/2017,Yes,LA_DOMBES,3,844008,6559047
313,01_20180824_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,1405,10/08/2018,Yes,LA_DOMBES,1,867563,6562242
314,01_20181113_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,1053,31/10/2018,Yes,LA_DOMBES,9,872839,6569849
315,02_20171018_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,2691,01/09/2017,No,NA,5,720072,6972482
316,02_20171018_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,2691,01/09/2017,No,NA,3,720072,6972482
317,02_20181019_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,2691,13/07/2018,No,NA,5,720072,6972482
318,03_20161224_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,3254,24/12/2016,No,NA,1,723838,6578841
319,03_20170112_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,3132,12/01/2017,No,NA,1,744968,6586933
320,03_20170205_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,3253,05/02/2017,No,NA,1,749469,6597295
321,03_20170220_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,3253,20/02/2017,No,NA,1,749469,6597295
322,03_20170220_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,3253,20/02/2017,No,NA,1,749469,6597295
323,03_20170220_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,3253,20/02/2017,No,NA,1,749469,6597295
324,07_20161205_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,7172,05/12/2016,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,835316,6466579
325,13_20170725_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,13117,01/07/2017,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,883191,6264444
326,13_20170725_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,13117,01/07/2017,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,883191,6264444
327,13_20170726_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,13117,01/07/2017,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,883191,6264444
328,13_20170726_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,13117,01/07/2017,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,883191,6264444
329,13_20170726_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,13117,01/07/2017,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,1,883191,6264444
330,13_20180529_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,13117,16/05/2018,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,5,883191,6264444
331,13_20180820_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,13054,08/08/2018,Yes,ETANGS_DE_BERRE_ET_ENVIRONS,3,879656,6259309
332,16_20170110_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,16281,10/01/2017,No,NA,1,497392,6517960
333,16_20180724_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,16399,05/07/2018,No,NA,5,445268,6501237
334,22_20170410_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,22307,05/04/2017,Yes,BAIE_D_YFFINIAC_DPM_et_barrage,1,270181,6831844
335,25_20170213_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,25085,13/02/2017,No,NA,1,944180,6643243
336,26_20170107_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,26347,07/01/2017,Yes,FLEUVE_ET_VALLEE_DU_RHONE,1,845490,6442893
337,26_20170120_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,26347,20/01/2017,Yes,FLEUVE_ET_VALLEE_DU_RHONE,3,845490,6442893
338,26_20170120_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,26347,20/01/2017,Yes,FLEUVE_ET_VALLEE_DU_RHONE,2,845490,6442893
339,27_20170111_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,27302,11/01/2017,No,NA,1,542846,6905874
340,27_20170327_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,27016,27/03/2017,No,NA,1,586073,6906064
341,27_20181002_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,27284,19/07/2018,No,NA,1,610931,6909760
342,28_20170621_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,28103,26/04/2017,No,NA,1,567551,6767443
343,28_20170621_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,28103,26/04/2017,No,NA,1,567551,6767443
344,28_20181018_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,28140,13/08/2018,No,NA,1,602942,6833839
345,29_20170107_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,29031,07/01/2017,Yes,DPM_Pte_DE_PENMARC_H_AU_MORBIHAN,6,208966,6765060
346,2B_20190716_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,2B313,08/07/2019,No,NA,1,1236284,6163173
347,30_20171018_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,30003,08/08/2017,Yes,CAMARGUE,2,796379,6272954
348,31_20190611_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,31480,06/11/2018,No,NA,1,586895,6273687
349,33_20190225_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,33529,17/01/2019,Yes,BASSIN_D_ARCACHON,5,368516,6392885
350,35_20181002_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,35187,21/08/2018,No,NA,1,329329,6785501
351,36_20170725_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,36173,21/04/2017,Yes,LA_BRENNE,1,562024,6625704
352,37_20190827_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,37261,29/07/2019,No,NA,3,526739,6702497
353,38_20170515_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,38226,04/05/2017,No,NA,5,918119,6416620
354,40_20160909_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,40213,09/09/2016,Yes,ETANGS_ET_MARAIS_DU_LITTORAL_SUD_LANDAIS,1,347107,6288452
355,40_20161213_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,40127,13/12/2016,Yes,RA_DU_NE_ET_SE_DES_LANDES,1,437615,6308204
356,41_20170321_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,41106,21/03/2017,Yes,LA_SOLOGNE,2,626759,6723432
357,41_20171206_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,41159,12/05/2017,Yes,LA_SOLOGNE,3,609606,6716519
358,44_20170126_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44035,26/01/2017,Yes,ESTUAIRE_DE_LA_LOIRE,1,355925,6699921
359,44_20170615_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44201,28/05/2017,Yes,ESTUAIRE_DE_LA_LOIRE,4,358334,6704743
360,44_20170906_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44110,16/08/2017,No,NA,1,358998,6715457
361,44_20170906_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44110,16/08/2017,No,NA,1,358998,6715457
362,44_20170906_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44110,16/08/2017,No,NA,1,358998,6715457
363,44_20170906_D,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,44110,16/08/2017,No,NA,1,358998,6715457
364,45_20170109_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,45282,09/01/2017,No,NA,1,612515,6750895
365,45_20170207_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,45234,07/02/2017,No,NA,2,617752,6753921
366,47_20170103_A,HP,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,47195,31/12/2016,No,NA,3,487364,6341370
367,49_20170725_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,49361,24/06/2017,No,NA,2,475721,6687264
368,49_20190827_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,49333,06/08/2019,Yes,BASSES_VALLEES_ANGEVINES,2,447789,6727650
369,50_20161214_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,50410,05/12/2016,Yes,BAIE_DU_MONT_ST_MICHEL_ET_ZH_DE_PLEINE_FOUGERES,1,369129,6839250
370,50_20170105_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,50147,05/01/2017,No,NA,1,375208,6893323
371,53_20180702_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,53153,13/06/2018,Yes,COAVRONS,2,443593,6795031
372,53_20180820_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,53153,24/07/2018,Yes,COAVRONS,1,443593,6795031
373,53_20181022_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,53066,18/08/2018,Yes,BASSES_VALLEES_ANGEVINES,1,418058,6749233
374,53_20190717_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,53153,07/06/2019,Yes,COAVRONS,1,443593,6795031
375,56_20161207_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,56088,07/12/2016,Yes,GOLFE_DU_MORBIHAN_ET_BAIE_PLOUHARNEL,1,264409,6737252
376,56_20170102_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,56260,02/01/2017,Yes,GOLFE_DU_MORBIHAN_ET_BAIE_PLOUHARNEL,1,269643,6744846
377,59_20170120_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59340,20/01/2017,No,NA,1,661799,7105668
378,59_20170315_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59379,15/03/2017,No,NA,1,716782,7021429
379,59_20170324_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59009,24/03/2017,No,NA,1,710790,7060418
380,59_20170726_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59526,13/07/2017,No,NA,1,731545,7038303
381,59_20180824_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59512,13/08/2018,No,NA,5,712748,7066082
382,59_20181002_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59058,12/09/2018,No,NA,2,768980,7014238
383,59_20181002_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59606,18/07/2018,No,NA,2,736478,7028449
384,59_20181002_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59092,18/07/2018,No,NA,2,722292,7020524
385,59_20181002_E,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59455,10/07/2018,No,NA,2,719086,7017042
386,59_20181018_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59122,21/08/2018,No,NA,4,717401,7008766
387,59_20190529_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,59258,29/04/2019,No,NA,1,715792,7048200
388,62_20171009_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62360,04/09/2017,No,NA,5,615984,7091263
389,62_20171009_B,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62894,18/09/2017,Yes,LES_BASSINS_DE_DECANTATION_DU_PAS_DE_CALAIS,4,604018,7074048
390,62_20171009_C,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62893,18/09/2017,Yes,LES_BASSINS_DE_DECANTATION_DU_PAS_DE_CALAIS,5,601989,7076459
391,62_20180921_A,negative,Canard_colvert,1966,Anas_platyrhynchos,Anatidae,62263,27/08/2018,No,NA,1,679343,7020118
